TT,AHU1_CCV-AHU1-Percentage,AHU1_DSP-AHU1-inch,AHU1_DSPSP-AHU1-inch,AHU1_MAT-AHU1-degree Fahrenheit,AHU1_MaxDMP-AHU1-Percentage,AHU1_RAT-AHU1-degree Fahrenheit,AHU1_SAT-AHU1-degree Fahrenheit,AHU1_SATSP-AHU1-degree Fahrenheit,AHU1_SFC-AHU1-No Unit,AHU1_SFS-AHU1-No Unit,AHU1_SupCFM-AHU1-cubic foot per minute,AHU1_SupVFD-AHU1-Percentage,AHU1_RHV-AHU1-Percentage
Thu  May 29 15:00:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),66.79  ( Interpolated ),0.00  ( Interpolated )
Thu  May 29 15:15:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),67.00  ( Interpolated ),0.00  ( Interpolated )
Thu  May 29 15:30:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),67.21  ( Interpolated ),0.00  ( Interpolated )
Thu  May 29 15:45:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),67.42  ( Interpolated ),0.00  ( Interpolated )
Thu  May 29 16:00:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),67.63  ( Interpolated ),0.00  ( Interpolated )
Thu  May 29 16:15:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),67.84  ( Interpolated ),0.00  ( Interpolated )
Thu  May 29 16:30:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),68.05  ( Interpolated ),0.00  ( Interpolated )
Thu  May 29 16:45:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),68.26  ( Interpolated ),0.00  ( Interpolated )
Thu  May 29 17:00:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),68.47  ( Interpolated ),0.00  ( Interpolated )
Thu  May 29 17:15:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),68.68  ( Interpolated ),0.00  ( Interpolated )
Thu  May 29 17:30:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),68.89  ( Interpolated ),0.00  ( Interpolated )
Thu  May 29 17:45:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),69.10  ( Interpolated ),0.00  ( Interpolated )
Thu  May 29 18:00:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),69.31  ( Interpolated ),0.00  ( Interpolated )
Thu  May 29 18:15:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),69.52  ( Interpolated ),0.00  ( Interpolated )
Thu  May 29 18:30:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),69.73  ( Interpolated ),0.00  ( Interpolated )
Thu  May 29 18:45:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),69.94  ( Interpolated ),0.00  ( Interpolated )
Thu  May 29 19:00:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),70.15  ( Interpolated ),0.00  ( Interpolated )
Thu  May 29 19:15:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),70.36  ( Interpolated ),0.00  ( Interpolated )
Thu  May 29 19:30:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),70.57  ( Interpolated ),0.00  ( Interpolated )
Thu  May 29 19:45:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),70.78  ( Interpolated ),0.00  ( Interpolated )
Thu  May 29 20:00:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),70.99  ( Interpolated ),0.00  ( Interpolated )
Thu  May 29 20:15:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),71.20  ( Interpolated ),0.00  ( Interpolated )
Thu  May 29 20:30:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),71.41  ( Interpolated ),0.00  ( Interpolated )
Thu  May 29 20:45:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),71.62  ( Interpolated ),0.00  ( Interpolated )
Thu  May 29 21:00:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),71.83  ( Interpolated ),0.00  ( Interpolated )
Thu  May 29 21:15:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),72.04  ( Interpolated ),0.00  ( Interpolated )
Thu  May 29 21:30:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),72.25  ( Interpolated ),0.00  ( Interpolated )
Thu  May 29 21:45:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),72.46  ( Interpolated ),0.00  ( Interpolated )
Thu  May 29 22:00:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),72.67  ( Interpolated ),0.00  ( Interpolated )
Thu  May 29 22:15:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),72.88  ( Interpolated ),0.00  ( Interpolated )
Thu  May 29 22:30:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),73.09  ( Interpolated ),0.00  ( Interpolated )
Thu  May 29 22:45:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),73.30  ( Interpolated ),0.00  ( Interpolated )
Thu  May 29 23:00:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),73.51  ( Interpolated ),0.00  ( Interpolated )
Thu  May 29 23:15:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),73.72  ( Interpolated ),0.00  ( Interpolated )
Thu  May 29 23:30:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),73.93  ( Interpolated ),0.00  ( Interpolated )
Thu  May 29 23:45:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),74.14  ( Interpolated ),0.00  ( Interpolated )
Fri  May 30 00:00:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),74.35  ( Interpolated ),0.00  ( Interpolated )
Fri  May 30 00:15:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),74.56  ( Interpolated ),0.00  ( Interpolated )
Fri  May 30 00:30:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),74.77  ( Interpolated ),0.00  ( Interpolated )
Fri  May 30 00:45:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),74.99  ( Interpolated ),0.00  ( Interpolated )
Fri  May 30 01:00:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),75.20  ( Interpolated ),0.00  ( Interpolated )
Fri  May 30 01:15:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),75.41  ( Interpolated ),0.00  ( Interpolated )
Fri  May 30 01:30:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),75.62  ( Interpolated ),0.00  ( Interpolated )
Fri  May 30 01:45:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),75.83  ( Interpolated ),0.00  ( Interpolated )
Fri  May 30 02:00:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),76.04  ( Interpolated ),0.00  ( Interpolated )
Fri  May 30 02:15:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),76.25  ( Interpolated ),0.00  ( Interpolated )
Fri  May 30 02:30:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),76.46  ( Interpolated ),0.00  ( Interpolated )
Fri  May 30 02:45:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),76.67  ( Interpolated ),0.00  ( Interpolated )
Fri  May 30 03:00:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),76.88  ( Interpolated ),0.00  ( Interpolated )
Fri  May 30 03:15:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),77.09  ( Interpolated ),0.00  ( Interpolated )
Fri  May 30 03:30:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),77.30  ( Interpolated ),0.00  ( Interpolated )
Fri  May 30 03:45:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),77.51  ( Interpolated ),0.00  ( Interpolated )
Fri  May 30 04:00:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),77.72  ( Interpolated ),0.00  ( Interpolated )
Fri  May 30 04:15:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),77.93  ( Interpolated ),0.00  ( Interpolated )
Fri  May 30 04:30:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),78.14  ( Interpolated ),0.00  ( Interpolated )
Fri  May 30 04:45:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),78.35  ( Interpolated ),0.00  ( Interpolated )
Fri  May 30 05:00:00  CDT,0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),78.56  ( Interpolated ),0.00  ( Interpolated )
