TT,AHU5_CCV-AHU5-Percentage,AHU5_DSP-AHU5-inch,AHU5_DSPSP-AHU5-inch,AHU5_MAT-AHU5-degree Fahrenheit,AHU5_PHT-AHU5-degree Fahrenheit,AHU5_MaxDMP-AHU5-Percentage,AHU5_RAT-AHU5-degree Fahrenheit,AHU5_RHV-AHU5-Percentage,AHU5_SAT-AHU5-degree Fahrenheit,AHU5_SFC-AHU5-No Unit,AHU5_SFS-AHU5-No Unit,AHU5_SupCFM-AHU5-cubic foot per minute,AHU5_SupVFD-AHU5-Percentage,AHU5_SATSP-AHU5-degree Fahrenheit
Mon  Jun 23 14:00:00  CDT,22.90  ( OK ),1.51  ( OK ),1.50  ( OK ),73.75  ( OK ),75.67  ( OK ),0.00  ( OK ),75.38  ( OK ),0.00  ( Fault ),56.21  ( OK ),1.00  ( OK ),1.00  ( OK ),9086.90  ( OK ),50.59  ( OK ),57.00  ( Overridden )
Mon  Jun 23 14:15:00  CDT,22.09  ( OK ),1.46  ( OK ),1.50  ( OK ),73.70  ( OK ),75.67  ( OK ),0.00  ( OK ),75.36  ( OK ),0.00  ( OK ),56.79  ( OK ),1.00  ( OK ),1.00  ( OK ),9386.34  ( OK ),50.86  ( OK ),57.00  ( Overridden )
Mon  Jun 23 14:30:00  CDT,23.67  ( OK ),1.48  ( OK ),1.50  ( OK ),73.90  ( OK ),75.67  ( OK ),0.00  ( OK ),75.34  ( OK ),0.00  ( Fault ),57.08  ( OK ),1.00  ( OK ),1.00  ( OK ),9604.46  ( OK ),50.95  ( OK ),57.00  ( Overridden )
Mon  Jun 23 14:45:00  CDT,25.57  ( OK ),1.47  ( OK ),1.50  ( OK ),73.93  ( OK ),75.67  ( OK ),0.00  ( OK ),75.37  ( OK ),0.00  ( OK ),57.08  ( OK ),1.00  ( OK ),1.00  ( OK ),10247.22  ( OK ),51.25  ( OK ),57.00  ( Overridden )
Mon  Jun 23 15:00:00  CDT,26.71  ( OK ),1.50  ( OK ),1.50  ( OK ),73.84  ( OK ),75.67  ( OK ),0.00  ( OK ),75.35  ( OK ),0.00  ( OK ),57.03  ( OK ),1.00  ( OK ),1.00  ( OK ),9519.25  ( OK ),50.76  ( OK ),57.00  ( Overridden )
Mon  Jun 23 15:15:00  CDT,24.10  ( OK ),1.49  ( OK ),1.50  ( OK ),73.91  ( OK ),75.67  ( OK ),0.00  ( OK ),75.35  ( OK ),0.00  ( OK ),56.41  ( OK ),1.00  ( OK ),1.00  ( OK ),9556.98  ( OK ),51.00  ( OK ),57.00  ( Overridden )
Mon  Jun 23 15:30:00  CDT,22.02  ( OK ),1.49  ( OK ),1.50  ( OK ),73.94  ( OK ),75.67  ( OK ),0.00  ( OK ),75.38  ( OK ),0.00  ( OK ),56.73  ( OK ),1.00  ( OK ),1.00  ( OK ),9768.60  ( OK ),51.09  ( OK ),57.00  ( Overridden )
Mon  Jun 23 15:45:00  CDT,26.04  ( OK ),1.49  ( OK ),1.50  ( OK ),73.99  ( OK ),75.67  ( OK ),0.00  ( OK ),75.34  ( OK ),100.00  ( OK ),57.19  ( OK ),1.00  ( OK ),1.00  ( OK ),10059.05  ( OK ),51.50  ( OK ),57.00  ( Overridden )
Mon  Jun 23 16:00:00  CDT,30.26  ( OK ),1.49  ( OK ),1.50  ( OK ),74.05  ( OK ),75.67  ( OK ),0.00  ( OK ),75.31  ( OK ),100.00  ( OK ),57.25  ( OK ),1.00  ( OK ),1.00  ( OK ),10439.69  ( OK ),51.72  ( OK ),57.00  ( Overridden )
Mon  Jun 23 16:15:00  CDT,24.26  ( OK ),1.50  ( OK ),1.50  ( OK ),74.12  ( OK ),75.67  ( OK ),0.00  ( OK ),75.29  ( OK ),0.00  ( OK ),56.84  ( OK ),1.00  ( OK ),1.00  ( OK ),10312.39  ( OK ),51.86  ( OK ),57.00  ( Overridden )
Mon  Jun 23 16:30:00  CDT,25.84  ( OK ),1.49  ( OK ),1.50  ( OK ),74.29  ( OK ),75.67  ( OK ),0.00  ( OK ),75.29  ( OK ),0.00  ( OK ),57.08  ( OK ),1.00  ( OK ),1.00  ( OK ),10647.38  ( OK ),52.10  ( OK ),57.00  ( Overridden )
Mon  Jun 23 16:45:00  CDT,30.00  ( OK ),1.49  ( OK ),1.50  ( OK ),74.39  ( OK ),75.67  ( OK ),0.00  ( OK ),75.26  ( OK ),0.00  ( OK ),57.29  ( OK ),1.00  ( OK ),1.00  ( OK ),10986.78  ( OK ),52.41  ( OK ),57.00  ( Overridden )
Mon  Jun 23 17:00:00  CDT,30.00  ( OK ),1.49  ( OK ),1.50  ( OK ),74.39  ( OK ),75.67  ( OK ),0.00  ( OK ),75.26  ( OK ),0.00  ( OK ),57.29  ( OK ),1.00  ( OK ),1.00  ( OK ),10986.78  ( OK ),52.41  ( OK ),0.00  ( Interpolated )
Mon  Jun 23 17:15:00  CDT,23.81  ( OK ),1.50  ( OK ),1.50  ( OK ),74.15  ( OK ),75.67  ( OK ),0.00  ( OK ),75.18  ( OK ),0.00  ( Fault ),56.86  ( OK ),1.00  ( OK ),1.00  ( OK ),10277.36  ( OK ),51.94  ( OK ),57.00  ( Overridden )
Mon  Jun 23 17:30:00  CDT,23.80  ( OK ),1.50  ( OK ),1.50  ( OK ),74.15  ( OK ),75.67  ( OK ),0.00  ( OK ),75.18  ( OK ),0.00  ( OK ),56.86  ( OK ),1.00  ( OK ),1.00  ( OK ),10277.36  ( OK ),51.93  ( OK ),57.00  ( Overridden )
Mon  Jun 23 17:45:00  CDT,24.05  ( OK ),1.48  ( OK ),1.50  ( OK ),74.26  ( OK ),75.67  ( Fault ),0.00  ( OK ),75.18  ( OK ),0.00  ( Fault ),56.97  ( OK ),1.00  ( OK ),1.00  ( OK ),10695.09  ( OK ),52.02  ( OK ),57.00  ( Overridden )
Mon  Jun 23 18:00:00  CDT,94.78  ( OK ),1.44  ( OK ),1.50  ( OK ),74.16  ( OK ),75.67  ( OK ),0.00  ( OK ),75.20  ( OK ),0.00  ( OK ),65.23  ( OK ),1.00  ( OK ),1.00  ( OK ),11542.40  ( OK ),52.97  ( OK ),57.00  ( Overridden )
Mon  Jun 23 18:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),73.13  ( OK ),75.67  ( OK ),0.00  ( OK ),76.27  ( OK ),0.00  ( OK ),66.21  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Mon  Jun 23 18:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),72.41  ( OK ),75.67  ( OK ),0.00  ( OK ),76.61  ( OK ),0.00  ( OK ),66.90  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Mon  Jun 23 18:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),72.07  ( OK ),75.67  ( OK ),0.00  ( OK ),76.32  ( OK ),0.00  ( OK ),67.75  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Mon  Jun 23 19:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),72.06  ( OK ),75.67  ( OK ),0.00  ( OK ),76.04  ( OK ),100.00  ( OK ),68.37  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Mon  Jun 23 19:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),72.26  ( OK ),75.67  ( OK ),0.00  ( OK ),75.89  ( OK ),100.00  ( OK ),68.67  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Mon  Jun 23 19:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),72.83  ( OK ),75.67  ( OK ),0.00  ( OK ),75.69  ( OK ),0.00  ( OK ),68.75  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Mon  Jun 23 19:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),73.11  ( OK ),75.67  ( OK ),0.00  ( OK ),75.52  ( OK ),0.00  ( OK ),68.95  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Mon  Jun 23 20:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),73.34  ( OK ),75.67  ( OK ),0.00  ( OK ),75.31  ( OK ),0.00  ( OK ),69.12  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Mon  Jun 23 20:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),73.55  ( OK ),75.67  ( OK ),0.00  ( OK ),75.34  ( OK ),0.00  ( OK ),69.27  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Mon  Jun 23 20:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),73.66  ( OK ),75.67  ( OK ),0.00  ( OK ),75.27  ( OK ),0.00  ( Fault ),69.38  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Mon  Jun 23 20:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),73.73  ( OK ),75.67  ( OK ),0.00  ( OK ),75.23  ( OK ),0.00  ( OK ),69.54  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Mon  Jun 23 21:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),73.92  ( OK ),75.67  ( OK ),0.00  ( OK ),75.14  ( OK ),0.00  ( Fault ),69.66  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Mon  Jun 23 21:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),72.41  ( OK ),75.67  ( OK ),0.00  ( OK ),74.83  ( OK ),0.00  ( OK ),70.33  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Mon  Jun 23 21:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.95  ( OK ),75.67  ( OK ),0.00  ( OK ),74.77  ( OK ),0.00  ( OK ),70.58  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Mon  Jun 23 21:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.72  ( OK ),75.67  ( OK ),0.00  ( OK ),74.72  ( OK ),0.00  ( OK ),70.61  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Mon  Jun 23 22:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.60  ( OK ),75.67  ( OK ),0.00  ( OK ),74.71  ( OK ),0.00  ( OK ),70.56  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Mon  Jun 23 22:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.53  ( OK ),75.67  ( Fault ),0.00  ( OK ),74.74  ( OK ),100.00  ( OK ),70.60  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Mon  Jun 23 22:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.50  ( OK ),75.67  ( OK ),0.00  ( OK ),74.67  ( OK ),100.00  ( OK ),70.57  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Mon  Jun 23 22:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.54  ( OK ),75.67  ( OK ),0.00  ( OK ),74.70  ( OK ),0.00  ( OK ),70.55  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Mon  Jun 23 23:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.57  ( OK ),75.67  ( OK ),0.00  ( OK ),74.77  ( OK ),0.00  ( OK ),70.58  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Mon  Jun 23 23:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.66  ( OK ),75.67  ( OK ),0.00  ( OK ),74.70  ( OK ),0.00  ( OK ),70.47  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Mon  Jun 23 23:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.71  ( OK ),75.67  ( OK ),0.00  ( OK ),74.58  ( OK ),0.00  ( OK ),70.48  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Mon  Jun 23 23:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.74  ( OK ),75.67  ( OK ),0.00  ( OK ),74.62  ( OK ),0.00  ( Fault ),70.49  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Tue  Jun 24 00:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.75  ( OK ),75.67  ( OK ),0.00  ( OK ),74.67  ( OK ),0.00  ( OK ),70.52  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Tue  Jun 24 00:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.70  ( OK ),75.67  ( OK ),0.00  ( OK ),74.65  ( OK ),0.00  ( Fault ),70.57  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Tue  Jun 24 00:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.71  ( OK ),75.67  ( OK ),0.00  ( OK ),74.65  ( OK ),0.00  ( OK ),70.57  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Tue  Jun 24 00:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.69  ( OK ),75.67  ( OK ),0.00  ( OK ),74.66  ( OK ),0.00  ( OK ),70.62  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Tue  Jun 24 01:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.70  ( OK ),75.67  ( OK ),0.00  ( OK ),74.65  ( OK ),0.00  ( OK ),70.62  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Tue  Jun 24 01:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.66  ( OK ),75.67  ( OK ),0.00  ( OK ),74.65  ( OK ),0.00  ( OK ),70.64  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Tue  Jun 24 01:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.61  ( OK ),75.67  ( OK ),0.00  ( OK ),74.66  ( OK ),100.00  ( OK ),70.67  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Tue  Jun 24 01:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.61  ( OK ),75.67  ( OK ),0.00  ( OK ),74.66  ( OK ),100.00  ( OK ),70.70  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Tue  Jun 24 02:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.60  ( OK ),75.67  ( OK ),0.00  ( OK ),74.65  ( OK ),0.00  ( OK ),70.71  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Tue  Jun 24 02:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.56  ( OK ),75.67  ( OK ),0.00  ( OK ),74.66  ( OK ),0.00  ( OK ),70.75  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Tue  Jun 24 02:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.56  ( OK ),75.67  ( OK ),0.00  ( OK ),74.66  ( OK ),0.00  ( OK ),70.74  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Tue  Jun 24 02:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.53  ( OK ),75.67  ( Fault ),0.00  ( OK ),74.66  ( OK ),0.00  ( OK ),70.77  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Tue  Jun 24 03:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.49  ( OK ),75.67  ( OK ),0.00  ( OK ),74.68  ( OK ),0.00  ( Fault ),70.80  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Tue  Jun 24 03:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.46  ( OK ),75.67  ( OK ),0.00  ( OK ),74.67  ( OK ),0.00  ( OK ),70.83  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Tue  Jun 24 03:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.48  ( OK ),75.67  ( OK ),0.00  ( OK ),74.69  ( OK ),0.00  ( Fault ),70.82  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Tue  Jun 24 03:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.50  ( OK ),75.67  ( OK ),0.00  ( OK ),74.68  ( OK ),0.00  ( OK ),70.87  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Tue  Jun 24 04:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.51  ( OK ),75.67  ( OK ),0.00  ( OK ),74.69  ( OK ),0.00  ( OK ),70.90  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Tue  Jun 24 04:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.50  ( OK ),75.67  ( OK ),0.00  ( OK ),74.70  ( OK ),0.00  ( OK ),70.91  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Tue  Jun 24 04:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.52  ( OK ),75.67  ( OK ),0.00  ( OK ),74.67  ( OK ),0.00  ( OK ),70.92  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Tue  Jun 24 04:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.52  ( OK ),75.67  ( OK ),0.00  ( OK ),74.70  ( OK ),100.00  ( OK ),70.93  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Tue  Jun 24 05:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.52  ( OK ),75.67  ( OK ),0.00  ( OK ),74.69  ( OK ),100.00  ( OK ),70.95  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Tue  Jun 24 05:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.85  ( OK ),75.67  ( OK ),0.00  ( OK ),74.77  ( OK ),0.00  ( OK ),70.85  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Tue  Jun 24 05:30:00  CDT,51.85  ( OK ),0.42  ( OK ),1.50  ( OK ),72.29  ( OK ),75.67  ( OK ),0.00  ( OK ),75.61  ( OK ),0.00  ( OK ),70.10  ( OK ),1.00  ( OK ),1.00  ( OK ),26615.95  ( OK ),71.72  ( OK ),57.00  ( Overridden )
Tue  Jun 24 05:45:00  CDT,100.00  ( OK ),0.77  ( OK ),1.50  ( OK ),73.60  ( OK ),75.67  ( OK ),0.00  ( OK ),76.87  ( OK ),0.00  ( OK ),65.42  ( OK ),1.00  ( OK ),1.00  ( OK ),36464.16  ( OK ),99.99  ( OK ),57.00  ( Overridden )
Tue  Jun 24 06:00:00  CDT,100.00  ( OK ),0.76  ( OK ),1.50  ( OK ),72.70  ( OK ),75.67  ( OK ),0.00  ( OK ),75.49  ( OK ),0.00  ( OK ),60.60  ( OK ),1.00  ( OK ),1.00  ( OK ),36253.10  ( OK ),99.99  ( OK ),57.00  ( Overridden )
Tue  Jun 24 06:15:00  CDT,100.00  ( OK ),0.78  ( OK ),1.50  ( OK ),72.15  ( OK ),75.67  ( OK ),0.00  ( OK ),74.53  ( OK ),0.00  ( Fault ),59.10  ( OK ),1.00  ( OK ),1.00  ( OK ),36232.92  ( OK ),99.99  ( OK ),57.00  ( Overridden )
Tue  Jun 24 06:30:00  CDT,100.00  ( OK ),1.00  ( OK ),1.50  ( OK ),71.90  ( OK ),75.67  ( OK ),0.00  ( OK ),74.05  ( OK ),0.00  ( OK ),58.69  ( OK ),1.00  ( OK ),1.00  ( OK ),35532.87  ( OK ),99.99  ( OK ),57.00  ( Overridden )
Tue  Jun 24 06:45:00  CDT,100.00  ( OK ),1.70  ( OK ),1.50  ( OK ),71.81  ( OK ),75.67  ( OK ),0.00  ( OK ),73.87  ( OK ),0.00  ( Fault ),57.86  ( OK ),1.00  ( OK ),1.00  ( OK ),32236.10  ( OK ),96.46  ( OK ),57.00  ( Overridden )
Tue  Jun 24 07:00:00  CDT,84.60  ( OK ),1.91  ( OK ),1.50  ( OK ),71.65  ( OK ),75.67  ( OK ),0.00  ( OK ),73.62  ( OK ),0.00  ( OK ),55.34  ( OK ),1.00  ( OK ),1.00  ( OK ),24079.83  ( OK ),80.52  ( OK ),57.00  ( Overridden )
Tue  Jun 24 07:15:00  CDT,47.90  ( OK ),1.86  ( OK ),1.50  ( OK ),71.72  ( OK ),75.67  ( Fault ),0.00  ( OK ),73.64  ( OK ),0.00  ( OK ),54.14  ( OK ),1.00  ( OK ),1.00  ( OK ),16601.37  ( OK ),66.20  ( OK ),57.00  ( Overridden )
Tue  Jun 24 07:30:00  CDT,26.65  ( OK ),1.71  ( OK ),1.50  ( OK ),72.03  ( OK ),75.67  ( OK ),0.00  ( OK ),73.94  ( OK ),0.00  ( OK ),55.36  ( OK ),1.00  ( OK ),1.00  ( OK ),12229.06  ( OK ),57.81  ( OK ),57.00  ( Overridden )
Tue  Jun 24 07:45:00  CDT,22.39  ( OK ),1.60  ( OK ),1.50  ( OK ),72.46  ( OK ),75.67  ( OK ),0.00  ( OK ),74.36  ( OK ),0.00  ( OK ),56.57  ( OK ),1.00  ( OK ),1.00  ( OK ),10410.47  ( OK ),54.06  ( OK ),57.00  ( Overridden )
Tue  Jun 24 08:00:00  CDT,21.73  ( OK ),1.55  ( OK ),1.50  ( OK ),72.74  ( OK ),75.67  ( OK ),0.00  ( OK ),74.66  ( OK ),100.00  ( OK ),56.91  ( OK ),1.00  ( OK ),1.00  ( OK ),9689.60  ( OK ),52.54  ( OK ),57.00  ( Overridden )
Tue  Jun 24 08:15:00  CDT,28.23  ( OK ),1.52  ( OK ),1.50  ( OK ),73.00  ( OK ),75.67  ( OK ),0.00  ( OK ),74.86  ( OK ),100.00  ( OK ),57.42  ( OK ),1.00  ( OK ),1.00  ( OK ),9170.59  ( OK ),51.62  ( OK ),57.00  ( Overridden )
Tue  Jun 24 08:30:00  CDT,22.22  ( OK ),1.52  ( OK ),1.50  ( OK ),73.16  ( OK ),75.67  ( OK ),0.00  ( OK ),75.00  ( OK ),0.00  ( OK ),56.79  ( OK ),1.00  ( OK ),1.00  ( OK ),8739.76  ( OK ),51.12  ( OK ),57.00  ( Overridden )
Tue  Jun 24 08:45:00  CDT,22.53  ( OK ),1.49  ( OK ),1.50  ( OK ),73.31  ( OK ),75.67  ( OK ),0.00  ( OK ),75.16  ( OK ),0.00  ( OK ),57.03  ( OK ),1.00  ( OK ),1.00  ( OK ),8876.37  ( OK ),50.99  ( OK ),57.00  ( Overridden )
Tue  Jun 24 09:00:00  CDT,26.19  ( OK ),1.49  ( OK ),1.50  ( OK ),73.42  ( OK ),75.67  ( OK ),0.00  ( OK ),75.25  ( OK ),0.00  ( OK ),57.30  ( OK ),1.00  ( OK ),1.00  ( OK ),9195.56  ( OK ),51.15  ( OK ),57.00  ( Overridden )
Tue  Jun 24 09:15:00  CDT,24.03  ( OK ),1.48  ( OK ),1.50  ( OK ),73.38  ( OK ),75.67  ( OK ),0.00  ( OK ),75.20  ( OK ),0.00  ( OK ),56.81  ( OK ),1.00  ( OK ),1.00  ( OK ),10305.93  ( OK ),52.47  ( OK ),57.00  ( Overridden )
Tue  Jun 24 09:30:00  CDT,24.86  ( OK ),1.51  ( OK ),1.50  ( OK ),73.35  ( OK ),75.67  ( OK ),0.00  ( OK ),75.12  ( OK ),0.00  ( Fault ),57.19  ( OK ),1.00  ( OK ),1.00  ( OK ),9952.20  ( OK ),52.40  ( OK ),57.00  ( Overridden )
Tue  Jun 24 09:45:00  CDT,26.82  ( OK ),1.52  ( OK ),1.50  ( OK ),73.55  ( OK ),75.67  ( OK ),0.00  ( OK ),75.29  ( OK ),0.00  ( OK ),57.01  ( OK ),1.00  ( OK ),1.00  ( OK ),9320.62  ( OK ),51.79  ( OK ),57.00  ( Overridden )
Tue  Jun 24 10:00:00  CDT,24.11  ( OK ),1.51  ( OK ),1.50  ( OK ),73.60  ( OK ),75.67  ( OK ),0.00  ( OK ),75.34  ( OK ),0.00  ( Fault ),56.78  ( OK ),1.00  ( OK ),1.00  ( OK ),8981.04  ( OK ),51.33  ( OK ),57.00  ( Overridden )
Tue  Jun 24 10:15:00  CDT,22.80  ( OK ),1.50  ( OK ),1.50  ( OK ),73.47  ( OK ),75.67  ( OK ),0.00  ( OK ),75.27  ( OK ),0.00  ( OK ),56.97  ( OK ),1.00  ( OK ),1.00  ( OK ),8771.83  ( OK ),51.08  ( OK ),57.00  ( Overridden )
Tue  Jun 24 10:30:00  CDT,23.80  ( OK ),1.49  ( OK ),1.50  ( OK ),73.45  ( OK ),75.67  ( OK ),0.00  ( OK ),75.26  ( OK ),0.00  ( OK ),57.14  ( OK ),1.00  ( OK ),1.00  ( OK ),8683.16  ( OK ),51.11  ( OK ),57.00  ( Overridden )
Tue  Jun 24 10:45:00  CDT,25.53  ( OK ),1.50  ( OK ),1.50  ( OK ),73.48  ( OK ),75.67  ( OK ),0.00  ( OK ),75.28  ( OK ),0.00  ( OK ),57.08  ( OK ),1.00  ( OK ),1.00  ( OK ),8613.19  ( OK ),50.95  ( OK ),57.00  ( Overridden )
