TT,AHU3_CCV-AHU3-Percentage,AHU3_DSP-AHU3-inch,AHU3_DSPSP-AHU3-inch,AHU3_MAT-AHU3-degree Fahrenheit,AHU3_MaxDMP-AHU3-Percentage,AHU3_RAT-AHU3-degree Fahrenheit,AHU3_RHV-AHU3-Percentage,AHU3_SAT-AHU3-degree Fahrenheit,AHU3_SATSP-AHU3-degree Fahrenheit,AHU3_SFC-AHU3-No Unit,AHU3_SFS-AHU3-No Unit,AHU3_SupCFM-AHU3-cubic foot per minute,
Sun  Jun 15 17:15:00  CDT,0.00  ( OK ),,,72.31  ( OK ),0.00  ( OK ),75.10  ( OK ),0.00  ( OK ),72.29  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Sun  Jun 15 17:30:00  CDT,0.00  ( OK ),,,72.40  ( OK ),0.00  ( OK ),75.13  ( OK ),0.00  ( OK ),72.31  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Sun  Jun 15 17:45:00  CDT,0.00  ( OK ),,,72.43  ( OK ),0.00  ( OK ),75.17  ( OK ),0.00  ( OK ),72.38  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Sun  Jun 15 18:00:00  CDT,0.00  ( OK ),,,72.73  ( OK ),0.00  ( OK ),75.14  ( OK ),0.00  ( OK ),72.15  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Sun  Jun 15 18:15:00  CDT,0.00  ( OK ),,,72.76  ( OK ),0.00  ( OK ),75.10  ( OK ),0.00  ( OK ),72.16  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Sun  Jun 15 18:30:00  CDT,0.00  ( OK ),,,72.62  ( OK ),0.00  ( OK ),75.12  ( OK ),0.00  ( OK ),72.41  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Sun  Jun 15 18:45:00  CDT,0.00  ( OK ),,,72.57  ( OK ),0.00  ( OK ),75.14  ( OK ),0.00  ( OK ),72.42  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Sun  Jun 15 19:00:00  CDT,0.00  ( OK ),,,72.45  ( OK ),0.00  ( OK ),75.18  ( OK ),0.00  ( OK ),72.52  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Sun  Jun 15 19:15:00  CDT,0.00  ( OK ),,,72.57  ( OK ),0.00  ( OK ),75.19  ( OK ),0.00  ( OK ),72.33  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Sun  Jun 15 19:30:00  CDT,0.00  ( OK ),,,72.58  ( OK ),0.00  ( OK ),75.16  ( OK ),0.00  ( OK ),72.36  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Sun  Jun 15 19:45:00  CDT,0.00  ( OK ),,,72.49  ( OK ),0.00  ( OK ),75.17  ( OK ),0.00  ( OK ),72.49  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Sun  Jun 15 20:00:00  CDT,0.00  ( OK ),,,72.42  ( OK ),0.00  ( OK ),75.21  ( OK ),0.00  ( OK ),72.49  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Sun  Jun 15 20:15:00  CDT,0.00  ( OK ),,,72.39  ( OK ),0.00  ( OK ),75.18  ( OK ),0.00  ( OK ),72.46  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Sun  Jun 15 20:30:00  CDT,0.00  ( OK ),,,72.27  ( OK ),0.00  ( OK ),75.19  ( OK ),0.00  ( OK ),72.49  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Sun  Jun 15 20:45:00  CDT,0.00  ( OK ),,,72.11  ( OK ),0.00  ( OK ),75.23  ( OK ),0.00  ( OK ),72.49  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Sun  Jun 15 21:00:00  CDT,0.00  ( OK ),,,71.91  ( OK ),0.00  ( OK ),75.24  ( OK ),0.00  ( OK ),72.48  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Sun  Jun 15 21:15:00  CDT,0.00  ( OK ),,,71.80  ( OK ),0.00  ( OK ),75.26  ( OK ),0.00  ( OK ),72.48  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Sun  Jun 15 21:30:00  CDT,0.00  ( OK ),,,71.64  ( OK ),0.00  ( OK ),75.27  ( OK ),0.00  ( OK ),72.49  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Sun  Jun 15 21:45:00  CDT,0.00  ( OK ),,,71.52  ( OK ),0.00  ( OK ),75.26  ( OK ),0.00  ( OK ),72.47  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Sun  Jun 15 22:00:00  CDT,0.00  ( OK ),,,71.49  ( OK ),0.00  ( OK ),75.27  ( OK ),0.00  ( OK ),72.47  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Sun  Jun 15 22:15:00  CDT,0.00  ( OK ),,,71.38  ( OK ),0.00  ( OK ),75.28  ( OK ),0.00  ( OK ),72.47  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Sun  Jun 15 22:30:00  CDT,0.00  ( OK ),,,71.35  ( OK ),0.00  ( OK ),75.29  ( OK ),0.00  ( OK ),72.46  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Sun  Jun 15 22:45:00  CDT,0.00  ( OK ),,,71.35  ( OK ),0.00  ( OK ),75.29  ( OK ),0.00  ( OK ),72.43  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Sun  Jun 15 23:00:00  CDT,0.00  ( OK ),,,71.36  ( OK ),0.00  ( OK ),75.29  ( OK ),0.00  ( OK ),72.38  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Sun  Jun 15 23:15:00  CDT,0.00  ( OK ),,,71.41  ( OK ),0.00  ( OK ),75.27  ( OK ),0.00  ( OK ),72.35  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Sun  Jun 15 23:30:00  CDT,0.00  ( OK ),,,71.48  ( OK ),0.00  ( OK ),75.27  ( OK ),0.00  ( OK ),72.34  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Sun  Jun 15 23:45:00  CDT,0.00  ( OK ),,,71.50  ( OK ),0.00  ( OK ),75.26  ( OK ),0.00  ( OK ),72.32  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Mon  Jun 16 00:00:00  CDT,0.00  ( OK ),,,71.51  ( OK ),0.00  ( OK ),75.21  ( OK ),0.00  ( OK ),72.28  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Mon  Jun 16 00:15:00  CDT,0.00  ( OK ),,,71.56  ( OK ),0.00  ( OK ),75.10  ( OK ),0.00  ( OK ),72.27  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Mon  Jun 16 00:30:00  CDT,0.00  ( OK ),,,71.50  ( OK ),0.00  ( OK ),75.13  ( OK ),0.00  ( OK ),72.27  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Mon  Jun 16 00:45:00  CDT,0.00  ( OK ),,,71.45  ( OK ),0.00  ( OK ),75.09  ( OK ),0.00  ( OK ),72.26  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Mon  Jun 16 01:00:00  CDT,0.00  ( OK ),,,71.34  ( OK ),0.00  ( OK ),75.13  ( OK ),0.00  ( OK ),72.26  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Mon  Jun 16 01:15:00  CDT,0.00  ( OK ),,,71.21  ( OK ),0.00  ( OK ),75.17  ( OK ),0.00  ( OK ),72.23  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Mon  Jun 16 01:30:00  CDT,0.00  ( OK ),,,71.18  ( OK ),0.00  ( OK ),75.10  ( OK ),0.00  ( OK ),72.21  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Mon  Jun 16 01:45:00  CDT,0.00  ( OK ),,,71.16  ( OK ),0.00  ( OK ),75.06  ( OK ),0.00  ( OK ),72.20  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Mon  Jun 16 02:00:00  CDT,0.00  ( OK ),,,71.08  ( OK ),0.00  ( OK ),75.00  ( OK ),0.00  ( OK ),72.17  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Mon  Jun 16 02:15:00  CDT,0.00  ( OK ),,,71.04  ( OK ),0.00  ( OK ),74.95  ( OK ),0.00  ( OK ),72.13  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Mon  Jun 16 02:30:00  CDT,0.00  ( OK ),,,71.01  ( OK ),0.00  ( OK ),74.94  ( OK ),0.00  ( OK ),72.13  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Mon  Jun 16 02:45:00  CDT,0.00  ( OK ),,,70.95  ( OK ),0.00  ( OK ),74.93  ( OK ),0.00  ( OK ),72.09  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Mon  Jun 16 03:00:00  CDT,0.00  ( OK ),,,70.93  ( OK ),0.00  ( OK ),74.88  ( OK ),0.00  ( OK ),72.07  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Mon  Jun 16 03:15:00  CDT,0.00  ( OK ),,,70.93  ( OK ),0.00  ( OK ),74.85  ( OK ),0.00  ( OK ),72.05  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Mon  Jun 16 03:30:00  CDT,0.00  ( OK ),,,70.95  ( OK ),0.00  ( OK ),74.75  ( OK ),0.00  ( OK ),72.03  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Mon  Jun 16 03:45:00  CDT,0.00  ( OK ),,,70.93  ( OK ),0.00  ( OK ),74.77  ( OK ),0.00  ( OK ),72.01  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Mon  Jun 16 04:00:00  CDT,0.00  ( OK ),,,70.89  ( OK ),0.00  ( OK ),74.66  ( OK ),0.00  ( OK ),71.98  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Mon  Jun 16 04:15:00  CDT,0.00  ( OK ),,,70.90  ( OK ),0.00  ( OK ),74.51  ( OK ),0.00  ( OK ),71.96  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Mon  Jun 16 04:30:00  CDT,0.00  ( OK ),,,70.88  ( OK ),0.00  ( OK ),74.42  ( OK ),0.00  ( OK ),71.93  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Mon  Jun 16 04:45:00  CDT,0.00  ( OK ),,,70.88  ( OK ),0.00  ( OK ),74.35  ( OK ),0.00  ( OK ),71.90  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Mon  Jun 16 05:00:00  CDT,0.00  ( OK ),,,70.80  ( OK ),0.00  ( OK ),74.39  ( OK ),0.00  ( OK ),71.90  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Mon  Jun 16 05:15:00  CDT,0.00  ( OK ),,,70.58  ( OK ),0.00  ( OK ),73.64  ( OK ),0.00  ( OK ),71.73  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Mon  Jun 16 05:30:00  CDT,0.00  ( OK ),,,70.45  ( OK ),0.00  ( OK ),73.16  ( OK ),0.00  ( OK ),71.67  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Mon  Jun 16 05:45:00  CDT,0.00  ( OK ),,,70.32  ( OK ),0.00  ( OK ),72.76  ( OK ),0.00  ( OK ),71.60  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Mon  Jun 16 06:00:00  CDT,0.00  ( OK ),,,70.95  ( OK ),36.43  ( OK ),76.63  ( OK ),0.00  ( OK ),73.19  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 06:15:00  CDT,0.00  ( OK ),,,68.35  ( OK ),59.22  ( OK ),76.74  ( OK ),0.00  ( OK ),70.95  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 06:30:00  CDT,0.00  ( OK ),,,68.18  ( OK ),81.31  ( OK ),76.19  ( OK ),0.00  ( OK ),70.40  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 06:45:00  CDT,58.48  ( OK ),,,68.91  ( OK ),100.00  ( OK ),75.92  ( OK ),0.00  ( OK ),58.66  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 07:00:00  CDT,22.76  ( OK ),,,69.49  ( OK ),100.00  ( OK ),74.79  ( OK ),0.00  ( OK ),62.05  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 07:15:00  CDT,18.28  ( OK ),,,70.19  ( OK ),100.00  ( OK ),74.47  ( OK ),0.00  ( OK ),64.34  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 07:30:00  CDT,18.08  ( OK ),,,71.04  ( OK ),100.00  ( OK ),74.58  ( OK ),0.00  ( OK ),64.93  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 07:45:00  CDT,12.90  ( OK ),,,72.54  ( OK ),0.00  ( OK ),74.07  ( OK ),0.00  ( OK ),64.77  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 08:00:00  CDT,16.69  ( OK ),,,72.75  ( OK ),0.00  ( OK ),74.17  ( OK ),0.00  ( OK ),65.40  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 08:15:00  CDT,16.32  ( OK ),,,73.00  ( OK ),0.00  ( OK ),74.28  ( OK ),0.00  ( OK ),65.09  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 08:30:00  CDT,16.60  ( OK ),,,73.32  ( OK ),0.00  ( OK ),74.40  ( OK ),0.00  ( OK ),64.84  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 08:45:00  CDT,15.95  ( OK ),,,73.47  ( OK ),0.00  ( OK ),74.38  ( OK ),0.00  ( OK ),64.98  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 09:00:00  CDT,18.71  ( OK ),,,73.73  ( OK ),0.00  ( OK ),74.48  ( OK ),0.00  ( OK ),65.24  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 09:15:00  CDT,15.91  ( OK ),,,73.88  ( OK ),0.00  ( OK ),74.57  ( OK ),0.00  ( OK ),64.54  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 09:30:00  CDT,18.90  ( OK ),,,73.96  ( OK ),0.00  ( OK ),74.64  ( OK ),0.00  ( OK ),65.14  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 09:45:00  CDT,19.35  ( OK ),,,74.14  ( OK ),0.00  ( OK ),74.78  ( OK ),0.00  ( OK ),65.05  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 10:00:00  CDT,16.47  ( OK ),,,74.13  ( OK ),0.00  ( OK ),74.87  ( OK ),0.00  ( OK ),64.76  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 10:15:00  CDT,19.66  ( OK ),,,74.55  ( OK ),0.00  ( OK ),75.02  ( OK ),0.00  ( OK ),65.16  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 10:30:00  CDT,17.55  ( OK ),,,74.56  ( OK ),0.00  ( OK ),75.11  ( OK ),0.00  ( OK ),64.82  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 10:45:00  CDT,18.45  ( OK ),,,74.58  ( OK ),0.00  ( OK ),75.15  ( OK ),0.00  ( OK ),64.87  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 11:00:00  CDT,17.02  ( OK ),,,74.69  ( OK ),0.00  ( OK ),75.13  ( OK ),0.00  ( OK ),64.89  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 11:15:00  CDT,16.26  ( OK ),,,74.62  ( OK ),0.00  ( OK ),75.10  ( OK ),0.00  ( OK ),64.90  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 11:30:00  CDT,16.77  ( OK ),,,74.96  ( OK ),0.00  ( OK ),75.26  ( OK ),0.00  ( OK ),65.02  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 11:45:00  CDT,17.49  ( OK ),,,75.06  ( OK ),0.00  ( OK ),75.31  ( OK ),0.00  ( OK ),65.09  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 12:00:00  CDT,19.29  ( OK ),,,75.25  ( OK ),0.00  ( OK ),75.43  ( OK ),0.00  ( OK ),65.19  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 12:15:00  CDT,18.66  ( OK ),,,75.37  ( OK ),0.00  ( OK ),75.45  ( OK ),0.00  ( OK ),64.94  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 12:30:00  CDT,17.80  ( OK ),,,75.44  ( OK ),0.00  ( OK ),75.58  ( OK ),0.00  ( OK ),64.89  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 12:45:00  CDT,17.34  ( OK ),,,75.50  ( OK ),0.00  ( OK ),75.63  ( OK ),0.00  ( OK ),64.90  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 13:00:00  CDT,16.94  ( OK ),,,75.51  ( OK ),0.00  ( OK ),75.56  ( OK ),0.00  ( OK ),64.92  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 13:15:00  CDT,17.73  ( OK ),,,75.70  ( OK ),0.00  ( OK ),75.61  ( OK ),0.00  ( OK ),65.05  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 13:30:00  CDT,19.21  ( OK ),,,75.87  ( OK ),0.00  ( OK ),75.82  ( OK ),0.00  ( OK ),65.12  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 13:45:00  CDT,19.07  ( OK ),,,75.74  ( OK ),0.00  ( OK ),75.72  ( OK ),0.00  ( OK ),64.93  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 14:00:00  CDT,18.89  ( OK ),,,75.85  ( OK ),0.00  ( OK ),75.64  ( OK ),0.00  ( OK ),64.98  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 14:15:00  CDT,18.74  ( OK ),,,75.89  ( OK ),0.00  ( OK ),75.64  ( OK ),0.00  ( OK ),65.02  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 14:30:00  CDT,18.72  ( OK ),,,75.83  ( OK ),0.00  ( OK ),75.63  ( OK ),0.00  ( OK ),64.97  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 14:45:00  CDT,19.34  ( OK ),,,75.97  ( OK ),0.00  ( OK ),75.63  ( OK ),0.00  ( OK ),65.03  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 15:00:00  CDT,19.65  ( OK ),,,75.99  ( OK ),0.00  ( OK ),75.58  ( OK ),0.00  ( OK ),65.05  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 15:15:00  CDT,20.03  ( OK ),,,75.98  ( OK ),0.00  ( OK ),75.55  ( OK ),0.00  ( OK ),65.03  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 15:30:00  CDT,20.90  ( OK ),,,76.10  ( OK ),0.00  ( OK ),75.61  ( OK ),0.00  ( OK ),65.08  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 15:45:00  CDT,19.78  ( OK ),,,75.89  ( OK ),0.00  ( OK ),75.45  ( OK ),0.00  ( OK ),64.88  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 16:00:00  CDT,19.20  ( OK ),,,76.10  ( OK ),0.00  ( OK ),75.38  ( OK ),0.00  ( OK ),64.96  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 16:15:00  CDT,18.20  ( OK ),,,76.05  ( OK ),0.00  ( OK ),75.44  ( OK ),0.00  ( OK ),64.94  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 16:30:00  CDT,17.53  ( OK ),,,75.88  ( OK ),0.00  ( OK ),75.30  ( OK ),0.00  ( OK ),64.85  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 16:45:00  CDT,17.09  ( OK ),,,76.01  ( OK ),0.00  ( OK ),75.28  ( OK ),0.00  ( OK ),65.03  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 17:00:00  CDT,17.38  ( OK ),,,76.23  ( OK ),0.00  ( OK ),75.32  ( OK ),0.00  ( OK ),64.67  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 17:15:00  CDT,20.07  ( OK ),,,76.03  ( OK ),0.00  ( OK ),75.52  ( OK ),0.00  ( OK ),65.12  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 17:30:00  CDT,18.37  ( OK ),,,75.54  ( OK ),0.00  ( OK ),75.26  ( OK ),0.00  ( OK ),64.81  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 17:45:00  CDT,16.61  ( OK ),,,75.38  ( OK ),0.00  ( OK ),75.10  ( OK ),0.00  ( OK ),64.80  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 18:00:00  CDT,98.95  ( OK ),,,75.69  ( OK ),0.00  ( OK ),75.60  ( OK ),0.00  ( OK ),75.61  ( OK ),65.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),,
Mon  Jun 16 18:15:00  CDT,0.00  ( OK ),,,75.68  ( OK ),0.00  ( OK ),75.96  ( OK ),0.00  ( OK ),74.35  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Mon  Jun 16 18:30:00  CDT,0.00  ( OK ),,,77.04  ( OK ),0.00  ( OK ),75.75  ( OK ),0.00  ( OK ),73.72  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Mon  Jun 16 18:45:00  CDT,0.00  ( OK ),,,77.17  ( OK ),0.00  ( OK ),75.59  ( OK ),0.00  ( OK ),73.52  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Mon  Jun 16 19:00:00  CDT,0.00  ( OK ),,,76.91  ( OK ),0.00  ( OK ),75.48  ( OK ),0.00  ( OK ),73.41  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Mon  Jun 16 19:15:00  CDT,0.00  ( OK ),,,76.80  ( OK ),0.00  ( OK ),75.39  ( OK ),0.00  ( OK ),73.34  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Mon  Jun 16 19:30:00  CDT,0.00  ( OK ),,,76.27  ( OK ),0.00  ( OK ),75.36  ( OK ),0.00  ( OK ),73.29  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Mon  Jun 16 19:45:00  CDT,0.00  ( OK ),,,75.95  ( OK ),0.00  ( OK ),75.33  ( OK ),0.00  ( OK ),73.30  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Mon  Jun 16 20:00:00  CDT,0.00  ( OK ),,,75.56  ( OK ),0.00  ( OK ),75.30  ( OK ),0.00  ( OK ),73.39  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Mon  Jun 16 20:15:00  CDT,0.00  ( OK ),,,75.20  ( OK ),0.00  ( OK ),75.30  ( OK ),0.00  ( OK ),73.39  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Mon  Jun 16 20:30:00  CDT,0.00  ( OK ),,,74.98  ( OK ),0.00  ( OK ),75.31  ( OK ),0.00  ( OK ),73.43  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Mon  Jun 16 20:45:00  CDT,0.00  ( OK ),,,74.89  ( OK ),0.00  ( OK ),75.32  ( OK ),0.00  ( OK ),73.52  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Mon  Jun 16 21:00:00  CDT,0.00  ( OK ),,,74.89  ( OK ),0.00  ( OK ),75.33  ( OK ),0.00  ( OK ),73.57  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Mon  Jun 16 21:15:00  CDT,0.00  ( OK ),,,74.38  ( OK ),0.00  ( OK ),75.35  ( OK ),0.00  ( OK ),73.76  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Mon  Jun 16 21:30:00  CDT,0.00  ( OK ),,,74.07  ( OK ),0.00  ( OK ),75.36  ( OK ),0.00  ( OK ),73.74  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Mon  Jun 16 21:45:00  CDT,0.00  ( OK ),,,73.91  ( OK ),0.00  ( OK ),75.36  ( OK ),0.00  ( OK ),73.67  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Mon  Jun 16 22:00:00  CDT,0.00  ( OK ),,,73.79  ( OK ),0.00  ( OK ),75.39  ( OK ),0.00  ( OK ),73.68  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Mon  Jun 16 22:15:00  CDT,0.00  ( OK ),,,73.64  ( OK ),0.00  ( OK ),75.35  ( OK ),0.00  ( OK ),73.66  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
Mon  Jun 16 22:30:00  CDT,0.00  ( OK ),,,73.52  ( OK ),0.00  ( OK ),75.32  ( OK ),0.00  ( OK ),73.58  ( OK ),65.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),,
