TT,AHU6_CCV-AHU6-Percentage,AHU6_DSP-AHU6-inch,AHU6_DSPSP-AHU6-inch,AHU6_MAT-AHU6-degree Fahrenheit,AHU6_MaxDMP-AHU6-Percentage,AHU6_RAT-AHU6-degree Fahrenheit,AHU6_SAT-AHU6-degree Fahrenheit,AHU6_SATSP-AHU6-degree Fahrenheit,AHU6_SFC-AHU6-No Unit,AHU6_SFS-AHU6-No Unit,AHU6_SupCFM-AHU6-cubic foot per minute,AHU6_SupVFD-AHU6-Percentage,
Tue  May 13 10:30:00  CDT,24.92  ( OK ),1.50  ( OK ),1.50  ( OK ),59.68  ( OK ),100.00  ( OK ),72.80  ( OK ),55.85  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),3942.36  ( OK ),75.79  ( OK ),
Tue  May 13 10:45:00  CDT,27.01  ( OK ),1.52  ( OK ),1.50  ( OK ),59.83  ( OK ),100.00  ( OK ),72.67  ( OK ),56.11  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),4036.22  ( OK ),75.71  ( OK ),
Tue  May 13 11:00:00  CDT,25.00  ( OK ),1.51  ( OK ),1.50  ( OK ),59.28  ( OK ),100.00  ( OK ),72.88  ( OK ),55.84  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),4126.35  ( OK ),74.93  ( OK ),
Tue  May 13 11:15:00  CDT,25.39  ( OK ),1.48  ( OK ),1.50  ( OK ),60.02  ( OK ),100.00  ( OK ),73.00  ( OK ),55.82  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),4345.33  ( OK ),76.11  ( OK ),
Tue  May 13 11:30:00  CDT,25.09  ( OK ),1.49  ( OK ),1.50  ( OK ),59.62  ( OK ),100.00  ( OK ),72.85  ( OK ),55.89  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),4480.73  ( OK ),76.55  ( OK ),
Tue  May 13 11:45:00  CDT,26.06  ( OK ),1.52  ( OK ),1.50  ( OK ),59.83  ( OK ),100.00  ( OK ),73.06  ( OK ),56.02  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),4474.35  ( OK ),76.99  ( OK ),
Tue  May 13 12:00:00  CDT,24.16  ( OK ),1.48  ( OK ),1.50  ( OK ),59.83  ( OK ),100.00  ( OK ),72.82  ( OK ),55.79  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),5203.23  ( OK ),77.72  ( OK ),
Tue  May 13 12:15:00  CDT,23.90  ( OK ),1.56  ( OK ),1.50  ( OK ),59.46  ( OK ),100.00  ( OK ),72.71  ( OK ),55.84  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),5141.81  ( OK ),78.69  ( OK ),
Tue  May 13 12:30:00  CDT,24.97  ( OK ),1.57  ( OK ),1.50  ( OK ),59.45  ( OK ),100.00  ( OK ),72.66  ( OK ),56.02  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),5072.62  ( OK ),79.06  ( OK ),
Tue  May 13 12:45:00  CDT,23.53  ( OK ),1.60  ( OK ),1.50  ( OK ),59.07  ( OK ),100.00  ( OK ),72.64  ( OK ),56.05  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),4790.76  ( OK ),78.82  ( OK ),
Tue  May 13 13:00:00  CDT,23.73  ( OK ),1.55  ( OK ),1.50  ( OK ),60.06  ( OK ),100.00  ( OK ),72.60  ( OK ),55.92  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),5240.83  ( OK ),78.97  ( OK ),
Tue  May 13 13:15:00  CDT,23.68  ( OK ),1.55  ( OK ),1.50  ( OK ),60.09  ( OK ),100.00  ( OK ),72.67  ( OK ),56.10  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),5275.38  ( OK ),78.71  ( OK ),
Tue  May 13 13:30:00  CDT,21.58  ( OK ),1.58  ( OK ),1.50  ( OK ),59.49  ( OK ),100.00  ( OK ),72.89  ( OK ),55.79  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),4831.77  ( OK ),77.09  ( OK ),
Tue  May 13 13:45:00  CDT,20.20  ( OK ),1.55  ( OK ),1.50  ( OK ),58.77  ( OK ),100.00  ( OK ),72.71  ( OK ),55.90  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),4205.85  ( OK ),75.90  ( OK ),
Tue  May 13 14:00:00  CDT,21.28  ( OK ),1.55  ( OK ),1.50  ( OK ),58.87  ( OK ),100.00  ( OK ),72.59  ( OK ),55.89  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),3981.44  ( OK ),74.55  ( OK ),
Tue  May 13 14:15:00  CDT,19.80  ( OK ),1.55  ( OK ),1.50  ( OK ),57.94  ( OK ),100.00  ( OK ),72.73  ( OK ),55.86  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),3800.04  ( OK ),73.93  ( OK ),
Tue  May 13 14:30:00  CDT,21.97  ( OK ),1.54  ( OK ),1.50  ( OK ),58.31  ( OK ),100.00  ( OK ),72.78  ( OK ),56.18  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),3637.58  ( OK ),73.71  ( OK ),
Tue  May 13 14:45:00  CDT,20.00  ( OK ),1.56  ( OK ),1.50  ( OK ),57.93  ( OK ),100.00  ( OK ),72.74  ( OK ),55.84  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),3492.48  ( OK ),73.00  ( OK ),
Tue  May 13 15:00:00  CDT,20.05  ( OK ),1.56  ( OK ),1.50  ( OK ),57.66  ( OK ),100.00  ( OK ),72.78  ( OK ),55.97  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),3431.35  ( OK ),72.62  ( OK ),
Tue  May 13 15:15:00  CDT,20.53  ( OK ),1.53  ( OK ),1.50  ( OK ),57.73  ( OK ),100.00  ( OK ),72.86  ( OK ),56.08  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),3075.73  ( OK ),71.23  ( OK ),
Tue  May 13 15:30:00  CDT,20.15  ( OK ),1.55  ( OK ),1.50  ( OK ),57.15  ( OK ),100.00  ( OK ),72.97  ( OK ),55.90  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),3196.13  ( OK ),70.90  ( OK ),
Tue  May 13 15:45:00  CDT,21.60  ( OK ),1.54  ( OK ),1.50  ( OK ),57.05  ( OK ),100.00  ( OK ),72.82  ( OK ),56.22  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),3267.09  ( OK ),71.12  ( OK ),
Tue  May 13 16:00:00  CDT,19.31  ( OK ),1.49  ( OK ),1.50  ( OK ),57.35  ( OK ),100.00  ( OK ),72.54  ( OK ),55.86  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),3615.01  ( OK ),71.68  ( OK ),
Tue  May 13 16:15:00  CDT,21.36  ( OK ),1.55  ( OK ),1.50  ( OK ),57.36  ( OK ),100.00  ( OK ),72.41  ( OK ),56.22  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),2958.90  ( OK ),70.57  ( OK ),
Tue  May 13 16:30:00  CDT,19.66  ( OK ),1.54  ( OK ),1.50  ( OK ),57.21  ( OK ),100.00  ( OK ),72.36  ( OK ),55.84  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),2661.56  ( OK ),69.78  ( OK ),
Tue  May 13 16:45:00  CDT,18.06  ( OK ),1.51  ( OK ),1.50  ( OK ),57.26  ( OK ),100.00  ( OK ),72.42  ( OK ),55.71  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),2208.27  ( OK ),69.40  ( OK ),
Tue  May 13 17:00:00  CDT,18.40  ( OK ),1.51  ( OK ),1.50  ( OK ),56.79  ( OK ),100.00  ( OK ),72.36  ( OK ),55.70  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),2521.28  ( OK ),68.49  ( OK ),
Tue  May 13 17:15:00  CDT,20.15  ( OK ),1.55  ( OK ),1.50  ( OK ),56.75  ( OK ),100.00  ( OK ),72.36  ( OK ),55.95  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),2298.65  ( OK ),67.68  ( OK ),
Tue  May 13 17:30:00  CDT,21.32  ( OK ),1.52  ( OK ),1.50  ( OK ),56.03  ( OK ),100.00  ( OK ),72.30  ( OK ),56.46  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),1896.21  ( OK ),67.96  ( OK ),
Tue  May 13 17:45:00  CDT,16.07  ( OK ),1.58  ( OK ),1.50  ( OK ),56.05  ( OK ),100.00  ( OK ),72.20  ( OK ),55.72  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),1853.10  ( OK ),66.43  ( OK ),
Tue  May 13 18:00:00  CDT,15.95  ( OK ),1.53  ( OK ),1.50  ( OK ),56.03  ( OK ),100.00  ( OK ),72.20  ( OK ),55.45  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),1708.68  ( OK ),65.24  ( OK ),
Tue  May 13 18:15:00  CDT,23.68  ( OK ),1.53  ( OK ),1.50  ( OK ),55.94  ( OK ),100.00  ( OK ),72.12  ( OK ),56.93  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),1104.30  ( OK ),64.95  ( OK ),
Tue  May 13 18:30:00  CDT,69.14  ( OK ),1.53  ( OK ),1.50  ( OK ),55.80  ( OK ),100.00  ( OK ),72.18  ( OK ),58.81  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),902.31  ( OK ),64.00  ( OK ),
Tue  May 13 18:45:00  CDT,95.86  ( OK ),1.49  ( OK ),1.50  ( OK ),55.96  ( OK ),100.00  ( OK ),72.14  ( OK ),58.71  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),1005.31  ( OK ),63.78  ( OK ),
Tue  May 13 19:00:00  CDT,99.99  ( OK ),1.41  ( OK ),1.50  ( OK ),55.83  ( OK ),100.00  ( OK ),72.20  ( OK ),59.27  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),192.30  ( OK ),65.20  ( OK ),
Tue  May 13 19:15:00  CDT,99.99  ( OK ),1.51  ( OK ),1.50  ( OK ),55.92  ( OK ),100.00  ( OK ),72.18  ( OK ),58.94  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),1306.73  ( OK ),63.59  ( OK ),
Tue  May 13 19:30:00  CDT,99.99  ( OK ),1.53  ( OK ),1.50  ( OK ),55.95  ( OK ),100.00  ( OK ),72.14  ( OK ),59.22  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),808.43  ( OK ),63.23  ( OK ),
Tue  May 13 19:45:00  CDT,99.99  ( OK ),1.50  ( OK ),1.50  ( OK ),56.03  ( OK ),100.00  ( OK ),72.29  ( OK ),59.35  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),1148.57  ( OK ),63.69  ( OK ),
Tue  May 13 20:00:00  CDT,99.99  ( OK ),1.50  ( OK ),1.50  ( OK ),55.65  ( OK ),100.00  ( OK ),72.20  ( OK ),59.13  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),852.04  ( OK ),63.20  ( OK ),
Tue  May 13 20:15:00  CDT,99.99  ( OK ),1.51  ( OK ),1.50  ( OK ),56.17  ( OK ),100.00  ( OK ),72.19  ( OK ),59.27  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),497.34  ( OK ),62.40  ( OK ),
Tue  May 13 20:30:00  CDT,99.99  ( OK ),1.54  ( OK ),1.50  ( OK ),56.23  ( OK ),100.00  ( OK ),72.18  ( OK ),59.43  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),1080.14  ( OK ),61.75  ( OK ),
Tue  May 13 20:45:00  CDT,99.99  ( OK ),1.56  ( OK ),1.50  ( OK ),56.22  ( OK ),100.00  ( OK ),72.20  ( OK ),59.55  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),1437.78  ( OK ),60.45  ( OK ),
Tue  May 13 21:00:00  CDT,99.99  ( OK ),1.54  ( OK ),1.50  ( OK ),56.41  ( OK ),100.00  ( OK ),72.20  ( OK ),59.64  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),1812.02  ( OK ),59.78  ( OK ),
Tue  May 13 21:15:00  CDT,99.99  ( OK ),1.50  ( OK ),1.50  ( OK ),56.68  ( OK ),100.00  ( OK ),72.17  ( OK ),59.81  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),1715.13  ( OK ),59.47  ( OK ),
Tue  May 13 21:30:00  CDT,99.99  ( OK ),1.54  ( OK ),1.50  ( OK ),56.69  ( OK ),100.00  ( OK ),72.20  ( OK ),59.86  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),1676.44  ( OK ),58.68  ( OK ),
Tue  May 13 21:45:00  CDT,99.99  ( OK ),1.55  ( OK ),1.50  ( OK ),56.22  ( OK ),100.00  ( OK ),72.18  ( OK ),59.80  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),1769.52  ( OK ),58.13  ( OK ),
Tue  May 13 22:00:00  CDT,99.99  ( OK ),1.50  ( OK ),1.50  ( OK ),56.12  ( OK ),100.00  ( OK ),72.15  ( OK ),59.51  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),1740.67  ( OK ),57.49  ( OK ),
Tue  May 13 22:15:00  CDT,99.99  ( OK ),1.51  ( OK ),1.50  ( OK ),56.02  ( OK ),100.00  ( OK ),72.17  ( OK ),59.32  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),1890.05  ( OK ),57.21  ( OK ),
Tue  May 13 22:30:00  CDT,99.99  ( OK ),1.46  ( OK ),1.50  ( OK ),54.83  ( OK ),100.00  ( OK ),72.09  ( OK ),58.22  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),2214.09  ( OK ),59.38  ( OK ),
Tue  May 13 22:45:00  CDT,99.99  ( OK ),1.44  ( OK ),1.50  ( OK ),54.41  ( OK ),100.00  ( OK ),72.05  ( OK ),57.76  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),2930.32  ( OK ),60.72  ( OK ),
Tue  May 13 23:00:00  CDT,99.99  ( OK ),1.42  ( OK ),1.50  ( OK ),54.15  ( OK ),100.00  ( OK ),72.11  ( OK ),57.57  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),2881.72  ( OK ),62.40  ( OK ),
Tue  May 13 23:15:00  CDT,99.99  ( OK ),1.48  ( OK ),1.50  ( OK ),54.13  ( OK ),100.00  ( OK ),72.35  ( OK ),57.38  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),2905.74  ( OK ),61.20  ( OK ),
Tue  May 13 23:30:00  CDT,99.99  ( OK ),1.52  ( OK ),1.50  ( OK ),53.94  ( OK ),99.79  ( OK ),72.35  ( OK ),57.53  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),1746.27  ( OK ),60.22  ( OK ),
Tue  May 13 23:45:00  CDT,99.99  ( OK ),1.50  ( OK ),1.50  ( OK ),54.32  ( OK ),100.00  ( OK ),72.28  ( OK ),57.61  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),1858.77  ( OK ),60.52  ( OK ),
Wed  May 14 00:00:00  CDT,99.99  ( OK ),1.50  ( OK ),1.50  ( OK ),53.76  ( OK ),98.01  ( OK ),72.20  ( OK ),57.37  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),1695.18  ( OK ),60.49  ( OK ),
Wed  May 14 00:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),55.53  ( OK ),0.00  ( OK ),72.91  ( OK ),62.31  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Wed  May 14 00:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),56.66  ( OK ),0.00  ( OK ),73.28  ( OK ),66.26  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Wed  May 14 00:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),57.38  ( OK ),0.00  ( OK ),73.45  ( OK ),68.23  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Wed  May 14 01:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),58.10  ( OK ),0.00  ( OK ),73.59  ( OK ),69.33  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Wed  May 14 01:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),58.60  ( OK ),0.00  ( OK ),73.62  ( OK ),70.02  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Wed  May 14 01:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),58.98  ( OK ),0.00  ( OK ),73.66  ( OK ),70.44  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Wed  May 14 01:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),59.38  ( OK ),0.00  ( OK ),73.67  ( OK ),70.73  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Wed  May 14 02:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),59.67  ( OK ),0.00  ( OK ),73.68  ( OK ),70.91  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Wed  May 14 02:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),60.03  ( OK ),0.00  ( OK ),73.71  ( OK ),71.16  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Wed  May 14 02:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),60.31  ( OK ),0.00  ( OK ),73.71  ( OK ),71.23  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Wed  May 14 02:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),60.63  ( OK ),0.00  ( OK ),73.73  ( OK ),71.36  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Wed  May 14 03:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),60.97  ( OK ),0.00  ( OK ),73.74  ( OK ),71.45  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Wed  May 14 03:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),61.16  ( OK ),0.00  ( OK ),73.73  ( OK ),71.50  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Wed  May 14 03:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),61.41  ( OK ),0.00  ( OK ),73.74  ( OK ),71.56  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Wed  May 14 03:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),61.58  ( OK ),0.00  ( OK ),73.73  ( OK ),71.58  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Wed  May 14 04:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),61.83  ( OK ),0.00  ( OK ),73.74  ( OK ),71.67  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Wed  May 14 04:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),62.10  ( OK ),0.00  ( OK ),73.74  ( OK ),71.68  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Wed  May 14 04:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),62.30  ( OK ),0.00  ( OK ),73.74  ( OK ),71.68  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Wed  May 14 04:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),62.49  ( OK ),0.00  ( OK ),73.74  ( OK ),71.69  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Wed  May 14 05:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),62.69  ( OK ),0.00  ( OK ),73.74  ( OK ),71.73  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Wed  May 14 05:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),63.23  ( OK ),0.00  ( OK ),73.66  ( OK ),71.85  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Wed  May 14 05:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),63.63  ( OK ),0.00  ( OK ),72.43  ( OK ),71.86  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Wed  May 14 05:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),63.83  ( OK ),0.00  ( OK ),71.12  ( OK ),71.84  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Wed  May 14 06:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),63.69  ( OK ),0.00  ( OK ),69.96  ( OK ),71.43  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Wed  May 14 06:15:00  CDT,0.00  ( OK ),1.17  ( OK ),1.50  ( OK ),54.89  ( OK ),86.24  ( OK ),73.33  ( OK ),58.25  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),5242.25  ( OK ),63.31  ( OK ),
Wed  May 14 06:30:00  CDT,0.00  ( OK ),1.49  ( OK ),1.50  ( OK ),54.51  ( OK ),96.73  ( OK ),72.85  ( OK ),58.98  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),1088.62  ( OK ),60.16  ( OK ),
Wed  May 14 06:45:00  CDT,0.00  ( OK ),1.53  ( OK ),1.50  ( OK ),53.94  ( OK ),95.85  ( OK ),72.67  ( OK ),57.97  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),1286.76  ( OK ),60.11  ( OK ),
Wed  May 14 07:00:00  CDT,0.00  ( OK ),1.38  ( OK ),1.50  ( OK ),53.75  ( OK ),91.85  ( OK ),72.67  ( OK ),57.03  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),3397.15  ( OK ),61.77  ( OK ),
Wed  May 14 07:15:00  CDT,0.00  ( OK ),1.43  ( OK ),1.50  ( OK ),53.67  ( OK ),88.26  ( OK ),72.59  ( OK ),56.78  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),2889.95  ( OK ),61.03  ( OK ),
Wed  May 14 07:30:00  CDT,0.00  ( OK ),1.41  ( OK ),1.50  ( OK ),53.71  ( OK ),86.86  ( OK ),72.51  ( OK ),56.98  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),3450.58  ( OK ),62.37  ( OK ),
Wed  May 14 07:45:00  CDT,0.00  ( OK ),1.50  ( OK ),1.50  ( OK ),53.83  ( OK ),86.51  ( OK ),72.44  ( OK ),56.98  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),2826.03  ( OK ),61.85  ( OK ),
Wed  May 14 08:00:00  CDT,0.00  ( OK ),1.45  ( OK ),1.50  ( OK ),53.95  ( OK ),86.66  ( OK ),72.35  ( OK ),57.06  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),2896.86  ( OK ),62.03  ( OK ),
Wed  May 14 08:15:00  CDT,0.00  ( OK ),1.48  ( OK ),1.50  ( OK ),53.75  ( OK ),86.03  ( OK ),72.21  ( OK ),56.98  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),3121.34  ( OK ),62.01  ( OK ),
Wed  May 14 08:30:00  CDT,0.00  ( OK ),1.46  ( OK ),1.50  ( OK ),53.84  ( OK ),86.13  ( OK ),72.35  ( OK ),56.98  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),3085.18  ( OK ),62.66  ( OK ),
Wed  May 14 08:45:00  CDT,0.00  ( OK ),1.48  ( OK ),1.50  ( OK ),54.24  ( OK ),88.13  ( OK ),72.55  ( OK ),57.19  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),1647.98  ( OK ),62.95  ( OK ),
Wed  May 14 09:00:00  CDT,0.00  ( OK ),1.39  ( OK ),1.50  ( OK ),53.92  ( OK ),88.44  ( OK ),72.71  ( OK ),57.13  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),3716.36  ( OK ),66.07  ( OK ),
Wed  May 14 09:15:00  CDT,0.00  ( OK ),1.29  ( OK ),1.50  ( OK ),54.26  ( OK ),90.74  ( OK ),72.67  ( OK ),57.42  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),5060.58  ( OK ),68.13  ( OK ),
Wed  May 14 09:30:00  CDT,0.00  ( OK ),1.46  ( OK ),1.50  ( OK ),53.98  ( OK ),90.58  ( OK ),72.63  ( OK ),57.34  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),3295.32  ( OK ),67.76  ( OK ),
Wed  May 14 09:45:00  CDT,0.00  ( OK ),1.47  ( OK ),1.50  ( OK ),53.88  ( OK ),90.31  ( OK ),72.65  ( OK ),57.24  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),2782.53  ( OK ),67.87  ( OK ),
Wed  May 14 10:00:00  CDT,0.00  ( OK ),1.49  ( OK ),1.50  ( OK ),54.13  ( OK ),93.68  ( OK ),72.54  ( OK ),57.44  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),2853.55  ( OK ),68.61  ( OK ),
Wed  May 14 10:15:00  CDT,0.00  ( OK ),1.55  ( OK ),1.50  ( OK ),54.44  ( OK ),97.95  ( OK ),72.51  ( OK ),57.72  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),1915.43  ( OK ),68.05  ( OK ),
